Accuraccy_train_h24-28-32_w200_ov64_120-500s,Loss_train_h24-28-32_w200_ov64_120-500s,Accuraccy_train_h24-30-36_w200_ov64_120s-500s,Loss_train_h24-30-36_w200_ov64_120s-500s,Accuraccy_train_h28-30-32_w200_ov64_120-500s,Loss_train_h28-30-32_w200_ov64_120-500s,Accuraccy_train_h28-32-36_w200_ov64_120s-500s,Loss_train_h28-32-36_w200_ov64_120s-500s,Accuraccy_train_h32-34-36_w200_ov64_120-500s,Loss_train_h32-34-36_w200_ov64_120-500s,Accuraccy_train_h38-40-42_w200_ov64_120s-500s,Loss_train_h38-40-42_w200_ov64_120s-500s,Accuraccy_train_h42-44-46_w200_ov64_120s-500s,Loss_train_h42-44-46_w200_ov64_120s-500s,Accuraccy_train_h24-28-32-36_w200_ov64_120-500s,Loss_train_h24-28-32-36_w200_ov64_120-500s,Accuraccy_train_h30-32-34-36_w200_ov64_120s-500s,Loss_train_h30-32-34-36_w200_ov64_120s-500s
0.697401099,0.582627071,0.715903686,0.588791025,0.726188438,0.580548898,0.751788498,0.523245519,0.697466495,0.593777999,0.676410443,0.595755114,0.628904349,0.631432683,0.720372868,0.516326679,0.721739084,0.568347802
0.697510062,0.582120793,0.716126312,0.588276409,0.726133188,0.580080363,0.752045774,0.523076313,0.697550687,0.593278262,0.676404929,0.595533686,0.628897586,0.631199379,0.720380268,0.51625868,0.721798706,0.568084711
0.697618566,0.582158993,0.716090214,0.588318506,0.726288697,0.579523113,0.752110579,0.522944906,0.697698321,0.592878976,0.67638818,0.595553383,0.628902611,0.631144942,0.720513325,0.516535388,0.721929847,0.567829195
0.69774259,0.581964353,0.716172171,0.587789759,0.726422544,0.578967728,0.752313046,0.522699685,0.697898386,0.592599517,0.676528784,0.595278761,0.62886067,0.631091037,0.7206615,0.516264002,0.721996776,0.567676961
0.69771464,0.581943827,0.716317962,0.58768881,0.726524384,0.578416916,0.752557017,0.522260995,0.698023496,0.592347461,0.676680009,0.59523556,0.628830617,0.631172102,0.720699539,0.516287881,0.722095188,0.567535936
0.697861808,0.581929982,0.716335058,0.587115294,0.726615337,0.577862724,0.752662609,0.521824314,0.69812695,0.592368357,0.676763477,0.595213268,0.628789001,0.630995381,0.720909154,0.516160862,0.722216962,0.567425181
0.697968671,0.582173335,0.716373385,0.586762123,0.726726787,0.577552372,0.752915375,0.522170951,0.698282692,0.592423113,0.676846596,0.595156361,0.628770886,0.630708475,0.721133473,0.516100083,0.722298688,0.567211922
0.698122618,0.581922938,0.716517845,0.586200452,0.726775273,0.577001968,0.753156566,0.521803638,0.698374654,0.591894397,0.677051918,0.594864559,0.628729568,0.630628454,0.721294669,0.516096457,0.722411639,0.567014587
0.698228495,0.581607425,0.716576848,0.586098408,0.726823557,0.577132556,0.753386253,0.521645379,0.698476733,0.592174768,0.677267503,0.594950244,0.628816183,0.630883911,0.721517254,0.51592086,0.722484745,0.566989442
0.698381264,0.581718905,0.716709701,0.586048903,0.726996122,0.576590975,0.753520684,0.521685493,0.69856791,0.592109482,0.677482195,0.594582938,0.628856076,0.630944059,0.72170795,0.515855743,0.722588983,0.566751674
0.698525528,0.581336433,0.716525108,0.586284126,0.727085157,0.576589911,0.75376958,0.521276401,0.698700536,0.592022824,0.677673854,0.594395508,0.628884237,0.630872461,0.721928758,0.515441637,0.722684947,0.566614189
0.698684908,0.581627166,0.716646978,0.586317781,0.727173824,0.5761649,0.754007012,0.521213389,0.698905659,0.591810072,0.677787379,0.594103356,0.62894691,0.630896564,0.72207156,0.515336124,0.722702252,0.566412445
0.698780913,0.581801946,0.716768345,0.586369215,0.727220888,0.575680832,0.754243465,0.521013223,0.699016215,0.591715491,0.677988645,0.594051554,0.628940212,0.63077855,0.72222916,0.515130497,0.722844446,0.566573311
0.698954758,0.581752495,0.716973197,0.585809793,0.727329487,0.575159517,0.754458162,0.521090997,0.699105532,0.591736713,0.678178079,0.593767789,0.629036997,0.630890612,0.722293979,0.515093307,0.722947086,0.566214273
0.699104467,0.581651549,0.717093396,0.585914194,0.727365772,0.574630622,0.754703088,0.521515846,0.699204852,0.591335824,0.678322812,0.593607336,0.629133384,0.631072098,0.72251177,0.51491531,0.723033748,0.566095908
0.699206814,0.581559299,0.717275833,0.585378626,0.727340432,0.574604228,0.754947011,0.521297608,0.699252019,0.590948982,0.678499826,0.593319011,0.629229376,0.631073821,0.722575744,0.514786843,0.723104531,0.565923458
0.699355395,0.581749804,0.71744709,0.586221404,0.72740722,0.574076742,0.755148623,0.521150744,0.69937129,0.591285505,0.678708924,0.593017159,0.629336401,0.631317331,0.722746285,0.51476519,0.723151786,0.565815817
0.699309376,0.581379816,0.71758641,0.585721551,0.727443124,0.573558569,0.755380334,0.521261051,0.699479768,0.591301009,0.678906255,0.592577049,0.629374581,0.631269963,0.72291613,0.514982025,0.723229769,0.565800669
0.699286776,0.581453183,0.717756337,0.585722947,0.727611264,0.573029348,0.755580242,0.521079462,0.699690665,0.59108623,0.678797828,0.59293164,0.629480873,0.630981877,0.723146078,0.514920825,0.723222574,0.565844842
0.699426561,0.581367875,0.717904833,0.585171908,0.727666933,0.57250351,0.755717746,0.520877417,0.69989044,0.591064694,0.679048521,0.592658043,0.62943912,0.630827326,0.72331442,0.514565123,0.723307796,0.565649921
0.699565779,0.581290476,0.718032028,0.585154552,0.727773085,0.572417936,0.755823959,0.520791449,0.700017693,0.590813695,0.679189727,0.59254216,0.629522187,0.630952403,0.723345843,0.514188892,0.723415721,0.565458614
0.699704432,0.580888919,0.717962477,0.585425608,0.72789905,0.571894574,0.755847953,0.520614118,0.700103536,0.590436734,0.679362837,0.592647374,0.629537064,0.630764028,0.723497992,0.514294611,0.723477204,0.565288132
0.699804119,0.580982288,0.718150885,0.585157969,0.727832587,0.571984336,0.756096316,0.520196238,0.700015581,0.589945694,0.679470428,0.592772014,0.629653456,0.630791207,0.72363445,0.513986713,0.72351548,0.565379901
0.699872741,0.580902911,0.71831796,0.585140795,0.727947844,0.571463632,0.756323314,0.520024261,0.700141812,0.589848443,0.679512896,0.592940533,0.629611692,0.63049142,0.723800449,0.513820303,0.723576513,0.565372885
0.70001759,0.580874831,0.71842277,0.58487114,0.727951973,0.571427573,0.756518911,0.51963929,0.700298021,0.589512948,0.679587473,0.592893164,0.62946893,0.630398123,0.723950765,0.513746449,0.723644922,0.564990475
0.700146588,0.581032794,0.718537403,0.584828177,0.727905885,0.572104351,0.756652874,0.519240009,0.700392754,0.589767023,0.679790608,0.592621295,0.629551103,0.630211938,0.724070507,0.513512181,0.723743481,0.56483465
0.700297929,0.580659808,0.718580005,0.584725523,0.727970202,0.571587024,0.756836906,0.519089023,0.700396015,0.58982781,0.679960779,0.59232831,0.629688925,0.630136335,0.724234634,0.51335468,0.723826464,0.564530628
0.700403036,0.580841625,0.718724478,0.585372551,0.727944261,0.571070876,0.757020202,0.518699216,0.700530577,0.589502033,0.68015166,0.592485068,0.629781502,0.630109649,0.724293628,0.513395764,0.723765174,0.564253684
